FOV_file,Event_time,Cell_number,slip_area
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,669,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,670,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,671,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,672,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,673,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,674,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,675,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,735,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,736,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,737,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,738,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,739,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,740,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,762,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,763,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,764,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,765,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,766,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,767,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,768,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,769,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,800,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,801,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,802,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,803,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,804,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,805,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,812,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,813,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,814,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,815,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,816,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,817,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,818,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,866,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,867,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,868,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,869,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,870,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,871,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,872,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,873,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,874,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,901,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,902,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,903,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,904,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,905,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,906,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,907,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,908,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,910,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,911,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,912,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,913,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,993,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,994,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,995,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,996,233,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,120,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,121,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,122,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,123,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,124,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,125,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,126,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,323,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,324,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,325,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,326,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,327,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,328,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,329,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,427,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,428,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,429,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,430,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,431,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,432,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,433,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,434,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,668,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,669,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,670,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,671,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,672,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,673,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,674,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,675,234,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,287,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,288,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,430,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,713,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,714,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,769,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,770,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,771,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,772,235,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,5,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,6,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,7,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,8,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,9,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,10,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,11,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,12,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,30,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,31,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,32,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,33,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,34,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,35,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,36,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,75,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,76,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,77,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,78,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,79,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,80,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,146,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,147,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,148,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,149,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,150,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,151,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,152,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,153,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,215,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,216,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,217,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,218,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,219,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,220,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,221,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,229,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,230,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,231,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,232,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,233,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,234,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,235,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,277,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,278,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,279,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,280,236,slip3_area4
cancer_cancer20220310_slip3_area4_long_acq_cancer20220310_slip3_area4_long_acq_blue_0.112_green_0.0673_L468_1_data,281,236,slip3_area4
